Customer_ID,Age,Gender,Location,Occupation,Visit_Frequency,Preferred_Dining_Time,Average_Spend,Favorite_Cuisine,Total_Expenditure,Discount_Used,Payment_Method,Satisfaction_Rating,Phone
818,66,Male,Urban,Student,17,Dinner,55.30106175,Chinese,358.2779703,1,Card,3,5631981835
819,30,Female,Suburban,Retired,10,Dinner,81.67965054,Chinese,284.0745248,1,Card,2,3374737609
820,50,Female,Urban,Professional,18,Lunch,76.55223099,Mexican,3614.189091,0,Online,3,7631954940
821,51,Female,Urban,Student,7,Lunch,68.09809208,Mexican,2736.663854,0,Online,2,6292247880
822,58,Female,Suburban,Student,3,Lunch,24.01959345,Indian,2592.659323,1,Online,2,8412053580
823,52,Male,Urban,Professional,13,Weekend,59.23408111,Chinese,1291.310199,1,Card,5,2778754757
824,18,Male,Rural,Student,15,Dinner,17.87018516,Chinese,3749.278585,1,Card,2,9528458147
825,38,Female,Suburban,Retired,19,Weekend,43.96268591,Chinese,924.3592376,1,Cash,2,8921178475
826,65,Female,Urban,Retired,3,Dinner,47.21648773,Indian,1030.680244,0,Online,3,6256974300
827,23,Female,Suburban,Student,4,Lunch,13.58302955,Chinese,2357.48964,0,Cash,2,4298403503
828,45,Male,Suburban,Retired,5,Weekend,34.65892895,Mexican,1502.771324,0,Cash,4,8727686317
829,34,Male,Suburban,Student,1,Lunch,96.00845205,Chinese,1312.568608,0,Cash,3,8086730681
830,22,Male,Urban,Professional,4,Dinner,95.8269347,Italian,3261.664458,1,Cash,1,8634090007
831,48,Male,Rural,Student,12,Dinner,41.70943488,Mexican,3289.761552,1,Online,3,9245556313
832,22,Female,Rural,Professional,10,Dinner,13.87900981,Indian,4140.133642,0,Cash,2,8739461455
833,55,Female,Urban,Retired,13,Lunch,26.11854454,Chinese,2146.771978,0,Card,4,1593308963
834,20,Female,Suburban,Professional,14,Dinner,45.29960141,Italian,458.116946,1,Card,3,8799882178
835,40,Male,Urban,Retired,5,Lunch,95.30017282,Indian,1440.965286,1,Card,4,6744883755
836,54,Male,Urban,Student,4,Weekend,22.70791572,Indian,4902.02677,1,Online,1,5478233469
837,54,Male,Urban,Retired,14,Dinner,78.71642593,Mexican,3021.667019,1,Cash,1,8401692101
838,27,Female,Suburban,Student,10,Dinner,19.78142854,Indian,3577.711716,1,Online,5,3741099919
839,27,Female,Urban,Student,17,Dinner,98.31318197,Indian,136.0533652,0,Cash,5,3144731784
840,36,Male,Suburban,Professional,10,Weekend,44.34548492,Indian,2639.208088,0,Online,3,3544544450
841,34,Female,Urban,Professional,7,Dinner,79.7711085,Indian,283.8904219,1,Online,5,2257581831
842,38,Male,Rural,Professional,16,Lunch,40.83319745,Chinese,2889.228039,1,Cash,4,6498417155
843,31,Male,Urban,Professional,1,Lunch,66.49019894,Chinese,4611.777163,0,Online,5,3032397931
844,26,Female,Urban,Retired,17,Dinner,27.28144763,Chinese,4845.253739,1,Cash,4,8342851608
845,63,Male,Rural,Retired,9,Dinner,23.14189174,Chinese,2748.708109,0,Card,5,3442987881
846,18,Female,Suburban,Retired,6,Weekend,94.42577256,Italian,2345.203546,0,Card,5,9318737726
847,68,Male,Suburban,Student,19,Weekend,92.58825501,Chinese,4730.583762,0,Card,5,8166719912
848,62,Female,Urban,Retired,13,Weekend,89.87220462,Indian,3400.688177,0,Online,2,2987754635
849,30,Female,Rural,Retired,3,Dinner,66.28901051,Chinese,418.0064697,1,Card,2,2645350851
850,21,Female,Suburban,Retired,7,Weekend,82.74413901,Chinese,2382.055331,1,Cash,5,7415250050
851,18,Male,Urban,Professional,9,Weekend,16.21332432,Mexican,1277.20059,0,Card,4,2954843941
852,66,Male,Rural,Retired,5,Lunch,40.13101377,Indian,2402.041175,1,Card,3,3037066130
853,57,Female,Suburban,Student,10,Weekend,38.23328123,Chinese,2331.781303,1,Online,1,5577574909
854,49,Female,Suburban,Professional,17,Lunch,67.20807898,Chinese,2952.509534,1,Cash,2,3569981775
855,51,Male,Rural,Student,12,Lunch,42.03619961,Chinese,1848.175403,1,Online,5,1086589752
856,45,Male,Rural,Retired,16,Weekend,23.36561035,Italian,904.9252023,0,Online,1,3009297530
857,48,Male,Rural,Professional,3,Lunch,63.68203679,Chinese,2568.225229,1,Cash,2,9864501174
858,25,Female,Rural,Student,9,Dinner,83.29455286,Mexican,4167.994133,0,Online,3,6528883150
859,56,Male,Urban,Retired,15,Dinner,44.3911145,Indian,3353.659918,0,Cash,4,9331790023
860,43,Male,Rural,Student,5,Weekend,21.90418436,Indian,1758.002543,1,Card,5,7948465439
861,51,Female,Suburban,Student,13,Dinner,27.70193776,Chinese,4684.062812,0,Cash,3,2337549172
862,20,Male,Suburban,Student,14,Lunch,31.37349747,Chinese,4569.817099,1,Cash,2,4542182279
863,67,Male,Urban,Retired,15,Dinner,36.99078337,Chinese,1125.807157,1,Cash,5,5978850273
864,29,Male,Suburban,Retired,16,Weekend,67.85155635,Indian,293.1461671,0,Online,1,9247931060
865,18,Female,Suburban,Student,13,Weekend,64.08509361,Indian,3732.412671,1,Cash,4,7314724434
866,61,Female,Rural,Professional,17,Lunch,72.64718754,Italian,4155.290281,0,Cash,2,4261026014
867,22,Female,Suburban,Professional,8,Weekend,42.62517861,Mexican,4842.536373,0,Cash,4,3093885364
868,47,Female,Urban,Retired,2,Dinner,84.15978867,Italian,4460.198331,1,Card,5,6075684643
869,47,Female,Rural,Retired,5,Weekend,28.3678895,Mexican,3042.620364,1,Cash,3,3082409849
870,34,Female,Rural,Retired,6,Lunch,52.21366728,Italian,2697.256462,1,Online,4,2087289272
871,65,Female,Urban,Retired,12,Weekend,82.08448494,Indian,236.4211512,0,Cash,1,4478704625
872,64,Male,Rural,Retired,18,Dinner,26.2142783,Italian,1308.61659,1,Cash,2,2041947226
873,40,Male,Rural,Professional,1,Lunch,19.88768024,Mexican,2352.112283,0,Card,1,8995859648
874,32,Female,Urban,Retired,17,Dinner,89.53155709,Chinese,3179.66911,0,Cash,4,3723976760
875,54,Male,Rural,Student,11,Lunch,40.86366965,Mexican,2830.533983,1,Online,3,7486498195
876,38,Male,Urban,Student,10,Weekend,71.54831124,Chinese,3738.916349,1,Cash,3,4005689491
877,31,Female,Urban,Professional,19,Lunch,12.28137438,Indian,1470.857961,1,Online,1,2658575867
878,19,Male,Suburban,Student,14,Lunch,72.10421996,Mexican,2868.267777,0,Card,5,1002901563
879,28,Male,Suburban,Professional,10,Weekend,38.44911804,Italian,531.8969926,1,Cash,5,8603891838
880,68,Male,Rural,Professional,15,Dinner,15.01667682,Mexican,2126.961066,0,Card,3,5823850467
881,56,Male,Rural,Student,19,Weekend,64.88314854,Chinese,3775.788081,1,Cash,1,4204393757
882,55,Male,Urban,Retired,4,Lunch,31.67234345,Indian,3497.664182,1,Online,1,2519315523
883,51,Female,Rural,Student,2,Weekend,44.81265178,Italian,4954.149412,0,Card,1,7251130509
884,55,Female,Urban,Student,9,Lunch,17.25227311,Mexican,1461.666517,0,Cash,4,3166537987
885,67,Female,Urban,Professional,10,Weekend,23.2446926,Chinese,2541.127566,1,Online,5,8923624713
886,51,Male,Rural,Student,11,Weekend,36.81795119,Italian,1714.699027,1,Card,5,7461908521
887,35,Female,Urban,Professional,14,Dinner,18.07835505,Indian,2258.955259,1,Cash,4,2409620739
888,47,Male,Suburban,Retired,7,Lunch,91.97436382,Italian,4299.055636,1,Card,2,5978472184
889,32,Male,Rural,Retired,15,Dinner,10.54423389,Indian,3452.624468,1,Cash,4,6031638093
890,44,Male,Suburban,Retired,19,Lunch,53.5474197,Italian,4423.961838,0,Online,1,8218960135
891,68,Male,Rural,Student,15,Weekend,21.09227123,Mexican,1097.204431,0,Online,4,8352835647
892,51,Female,Urban,Professional,8,Lunch,37.69111805,Chinese,4379.469477,0,Card,1,2057369494
893,69,Female,Rural,Retired,11,Dinner,93.34536038,Mexican,392.8351435,0,Card,3,1708356505
894,55,Male,Suburban,Professional,9,Dinner,24.55250979,Mexican,4454.136474,1,Cash,1,8716368681
895,50,Female,Urban,Professional,15,Dinner,96.92490877,Indian,1712.461519,0,Online,5,3271894030
896,41,Male,Rural,Retired,1,Lunch,28.52149393,Indian,1641.479404,0,Cash,4,7076467977
897,32,Female,Rural,Retired,1,Dinner,76.74094976,Indian,2609.234026,0,Online,1,9938729554
898,47,Female,Rural,Professional,19,Dinner,59.20095384,Mexican,4709.38192,1,Card,2,7683794937
899,59,Male,Suburban,Retired,3,Dinner,89.60308548,Italian,334.1286869,0,Cash,3,2717892559
900,68,Female,Suburban,Professional,10,Weekend,59.859393,Italian,1825.931778,1,Cash,2,8512743745
901,34,Male,Rural,Professional,8,Weekend,58.11032972,Mexican,4297.202745,0,Online,2,1554785830
902,22,Female,Urban,Retired,15,Lunch,27.59122003,Mexican,2040.666939,1,Online,2,3839888836
903,46,Male,Urban,Student,10,Lunch,24.96064258,Chinese,1075.868798,0,Online,3,7178151476
904,21,Male,Suburban,Retired,1,Dinner,92.4840236,Indian,2181.491489,1,Card,3,7111778639
905,27,Female,Urban,Student,18,Weekend,39.5054379,Indian,1989.207257,0,Cash,3,6025972863
906,34,Female,Suburban,Professional,2,Dinner,43.48740295,Mexican,4585.539387,1,Online,3,1312532239
907,27,Male,Rural,Professional,19,Dinner,78.38412926,Mexican,3833.478441,1,Card,2,1509993870
908,34,Female,Suburban,Student,13,Weekend,40.49411342,Italian,2575.066223,0,Online,5,7975599731
909,37,Female,Suburban,Professional,1,Weekend,95.6856202,Mexican,4943.015777,1,Cash,5,7174935806
910,41,Male,Rural,Student,2,Weekend,76.41349921,Italian,2379.859903,1,Online,3,1754918139
911,22,Male,Urban,Student,16,Lunch,63.76863183,Mexican,385.365371,0,Cash,4,9322354832
912,51,Female,Suburban,Professional,15,Lunch,89.28056445,Chinese,1385.144177,0,Card,1,9723020991
913,23,Male,Suburban,Student,13,Dinner,14.46453175,Chinese,2236.745353,1,Card,4,7946375730
914,19,Male,Rural,Retired,16,Lunch,33.1356423,Italian,868.8228583,0,Online,4,7963093787
915,30,Male,Urban,Retired,17,Weekend,51.85327008,Indian,4743.069119,0,Cash,4,1708027656
916,60,Female,Suburban,Professional,7,Weekend,30.42806855,Chinese,3857.559599,0,Cash,5,9531944793
917,60,Female,Rural,Professional,17,Lunch,76.95146686,Italian,1414.607282,1,Cash,1,8567558347
918,65,Male,Suburban,Student,7,Dinner,92.72872279,Mexican,2994.942214,1,Online,4,1702580622
919,28,Female,Rural,Student,13,Dinner,48.13931079,Mexican,3635.10087,1,Cash,3,5212727373
920,68,Male,Urban,Student,5,Lunch,40.79193401,Italian,4712.266752,1,Cash,5,2299356295
921,64,Female,Urban,Student,17,Dinner,96.53956589,Indian,4420.013211,1,Cash,3,7381183148
922,40,Male,Urban,Retired,3,Dinner,50.03671895,Italian,2624.441908,1,Cash,3,7309091620
923,33,Male,Urban,Retired,7,Dinner,54.01435604,Italian,3895.797837,1,Online,4,9689883104
924,48,Female,Suburban,Professional,17,Weekend,41.64848851,Chinese,2854.509294,0,Online,3,8736708019
925,28,Male,Suburban,Student,7,Weekend,91.85936257,Italian,2808.249061,1,Cash,1,5737723965
926,33,Female,Urban,Student,1,Lunch,61.2059935,Italian,662.2355959,1,Cash,3,2025807144
927,25,Female,Urban,Professional,17,Weekend,78.59571285,Mexican,718.0745243,0,Card,4,1369771213
928,21,Male,Urban,Student,17,Dinner,83.06260465,Chinese,2694.714714,0,Card,3,6483755916
929,57,Male,Suburban,Student,11,Weekend,40.76641377,Mexican,1417.42157,0,Cash,5,4964881819
930,21,Female,Urban,Student,3,Lunch,49.03248982,Mexican,203.0808221,1,Cash,5,6296371704
931,42,Male,Urban,Student,15,Weekend,86.3624597,Indian,3641.912099,0,Card,5,1828107493
932,20,Male,Urban,Student,11,Dinner,42.69298165,Indian,259.1843238,1,Card,2,3877197953
933,49,Male,Rural,Professional,16,Dinner,81.45416201,Chinese,3016.856521,1,Cash,5,5601901334
934,20,Male,Urban,Student,9,Lunch,94.68930903,Chinese,2742.049591,1,Online,5,3802743579
935,44,Male,Rural,Professional,1,Weekend,66.08893358,Indian,4847.191984,0,Online,2,5589222496
936,46,Female,Rural,Student,16,Weekend,76.74645587,Indian,2472.644383,0,Cash,5,4431512193
937,49,Female,Urban,Retired,9,Weekend,82.45875808,Indian,411.6470383,1,Cash,4,2575301264
938,67,Male,Rural,Retired,19,Dinner,86.0535684,Indian,2803.271042,1,Card,5,2031728165
939,68,Male,Urban,Retired,12,Lunch,45.55480041,Indian,4221.371236,1,Card,5,7381933671
940,36,Male,Suburban,Retired,19,Weekend,14.61371133,Mexican,4984.561493,0,Online,2,7907513231
941,38,Female,Suburban,Professional,9,Dinner,46.16886441,Chinese,2208.681551,1,Cash,4,2403824665
942,22,Male,Suburban,Professional,7,Dinner,70.63806068,Mexican,1669.463838,0,Card,3,1304006374
943,35,Female,Suburban,Student,14,Dinner,50.53153472,Mexican,4542.601155,1,Online,1,1628396911
944,45,Female,Rural,Retired,19,Weekend,77.40668358,Italian,1037.086432,0,Online,4,1863687279
945,59,Female,Urban,Professional,19,Weekend,42.12841865,Mexican,3115.601684,1,Online,3,1605862347
946,39,Male,Urban,Student,2,Weekend,67.1269727,Indian,2088.000678,0,Card,4,4335149658
947,38,Female,Urban,Student,9,Weekend,26.77778244,Indian,301.3035883,0,Card,3,3835689587
948,23,Male,Suburban,Professional,13,Weekend,77.4432493,Italian,1801.713524,0,Cash,3,8831742476
949,18,Female,Suburban,Retired,15,Weekend,59.11263719,Italian,1399.61976,0,Cash,4,8321561032
950,22,Male,Urban,Student,3,Weekend,28.36579497,Italian,3461.846654,0,Online,2,8933333180
951,58,Female,Suburban,Retired,11,Weekend,36.27200561,Italian,4749.073439,0,Online,4,2632055752
952,29,Male,Urban,Retired,14,Weekend,77.37478377,Italian,1413.431218,1,Card,4,2744922381
953,43,Female,Urban,Retired,8,Dinner,53.43411121,Mexican,4076.183102,1,Card,3,4065707915
954,63,Male,Urban,Student,18,Weekend,29.44282964,Italian,371.263103,1,Cash,1,3442093753
955,51,Male,Urban,Retired,19,Lunch,97.05440713,Mexican,2736.792949,1,Cash,3,2844671013
956,66,Male,Urban,Student,16,Dinner,74.36125178,Chinese,445.6953122,0,Cash,5,8611496184
957,31,Male,Urban,Retired,2,Weekend,96.14213493,Italian,4676.761657,1,Card,4,4097935923
958,43,Female,Urban,Student,8,Lunch,48.43945408,Italian,3855.121275,0,Online,4,7558287613
959,62,Female,Suburban,Retired,6,Weekend,52.75903066,Mexican,3323.954565,0,Cash,2,6951095287
960,44,Male,Urban,Professional,12,Lunch,90.81596946,Chinese,4137.09227,0,Cash,3,8909330512
961,26,Female,Urban,Retired,15,Lunch,57.25444062,Mexican,3272.846998,1,Card,2,5632396167
962,43,Male,Suburban,Retired,8,Lunch,73.65510207,Mexican,4847.827546,0,Cash,4,7697015673
963,64,Male,Suburban,Student,4,Lunch,32.69555897,Italian,3598.393945,1,Online,3,1777122005
964,39,Female,Suburban,Student,15,Dinner,50.20538218,Indian,4630.827187,1,Card,3,2075683024
965,64,Male,Urban,Retired,17,Dinner,21.11048792,Indian,2633.946271,1,Cash,5,8637150158
966,47,Male,Rural,Professional,13,Lunch,28.53820323,Mexican,673.6156236,1,Cash,5,4693100895
967,60,Female,Rural,Professional,18,Weekend,10.08490737,Italian,2688.070835,1,Card,1,3045062320
968,65,Male,Suburban,Student,2,Lunch,13.53385465,Chinese,721.6768575,0,Card,5,7794476732
969,34,Male,Rural,Professional,13,Dinner,97.95554409,Indian,3003.218048,0,Cash,3,5403837689
970,43,Male,Suburban,Retired,13,Weekend,31.81183256,Chinese,2464.215997,1,Online,5,9589618210
971,53,Male,Urban,Student,15,Dinner,69.69796386,Indian,3150.619449,0,Card,1,6276887136
972,18,Female,Rural,Retired,10,Dinner,85.51897289,Italian,149.2302072,1,Online,4,2605768614
973,25,Female,Urban,Student,3,Weekend,59.55944133,Mexican,1054.718409,0,Cash,5,2278610073
974,66,Female,Rural,Student,19,Lunch,23.78300501,Chinese,2507.519116,0,Online,3,1296782060
975,52,Male,Urban,Student,3,Lunch,75.53047936,Chinese,4757.467452,0,Cash,4,1796669453
976,69,Male,Rural,Student,14,Lunch,64.02262691,Mexican,1979.684298,0,Cash,3,4367930207
977,32,Female,Urban,Professional,8,Lunch,75.81255304,Chinese,2179.422928,0,Cash,4,3796076083
978,64,Male,Urban,Retired,4,Weekend,79.27719606,Indian,3602.010836,0,Cash,3,3682245175
979,39,Male,Rural,Retired,11,Weekend,97.78693309,Mexican,3058.584511,0,Online,5,4347988087
980,31,Male,Urban,Retired,11,Weekend,61.6206952,Indian,1564.738135,0,Cash,5,1529526915
981,43,Male,Urban,Student,11,Dinner,40.74770014,Indian,2113.000338,0,Cash,1,7937588209
982,45,Female,Urban,Professional,2,Weekend,68.36181012,Italian,1166.729014,0,Online,4,4854048558
983,40,Female,Rural,Retired,17,Lunch,16.15966383,Indian,4833.50515,0,Card,1,1934601817
984,31,Female,Rural,Professional,9,Dinner,90.76575865,Italian,740.1084696,0,Online,2,2782768494
985,41,Male,Urban,Student,2,Lunch,20.74429102,Chinese,1922.000244,0,Online,5,8936616467
986,19,Female,Urban,Retired,15,Lunch,39.50585541,Chinese,226.6109639,1,Online,4,9737201719
987,62,Female,Rural,Professional,16,Weekend,83.41708426,Italian,1186.71951,0,Cash,1,8239861258
988,43,Male,Rural,Student,4,Weekend,63.75811405,Indian,3924.308578,0,Cash,1,9893461897
989,31,Male,Urban,Professional,8,Lunch,45.42719682,Mexican,1085.758638,0,Cash,2,5444540886
990,68,Female,Urban,Retired,9,Lunch,52.60920934,Mexican,492.3106724,0,Card,1,3965775634
991,24,Female,Urban,Retired,5,Dinner,86.90926539,Italian,2424.820581,0,Cash,3,5927488401
992,20,Female,Suburban,Student,16,Weekend,40.60039475,Chinese,148.8492502,0,Card,5,7459660809
993,64,Female,Rural,Student,13,Dinner,88.26847163,Chinese,515.3541567,1,Cash,1,1651795415
994,40,Male,Suburban,Student,7,Dinner,17.93209879,Mexican,4057.366761,1,Online,1,5213844140
995,63,Female,Rural,Professional,17,Dinner,79.91185935,Italian,3880.21939,1,Cash,2,9812087462
996,60,Female,Rural,Professional,3,Lunch,86.27928697,Mexican,4584.18022,0,Card,3,4164672689
997,64,Male,Rural,Professional,5,Dinner,26.36358876,Indian,4287.125636,0,Card,1,1747106825
998,62,Female,Rural,Student,19,Dinner,48.73118791,Indian,3447.56026,0,Cash,5,1588914726
999,35,Male,Rural,Retired,12,Lunch,24.89497972,Italian,356.4310008,1,Online,5,7168933604
1000,55,Male,Rural,Retired,7,Weekend,73.59437161,Italian,3935.958228,0,Cash,1,2986780833
